filename,reentrancy,overflow,timestamp,tod,duration_s,exit_status,solc_version,swc_107_count,swc_101_count,swc_116_count,swc_114_count,raw_json_path
50221.sol,0,0,1,1,8.27,OK,0.4.25,0,0,1,1,results/mythril/qian/raw_json/50221.json
50222.sol,0,0,1,0,6.5,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50222.json
50330.sol,0,0,0,0,4.35,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50330.json
50331.sol,0,0,0,1,11.2,OK,0.4.25,0,0,0,1,results/mythril/qian/raw_json/50331.json
50336.sol,0,0,0,0,177.78,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50336.json
50337.sol,0,0,0,0,19.19,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50337.json
50338.sol,0,0,0,0,4.26,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50338.json
50339.sol,0,0,0,0,4.05,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50339.json
50440.sol,0,0,0,0,21.06,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50440.json
50441.sol,0,0,1,0,19.29,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50441.json
50442.sol,0,0,0,0,6.32,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50442.json
50444.sol,0,0,1,0,22.29,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50444.json
50445.sol,0,0,1,0,7.44,OK,0.4.25,0,0,2,0,results/mythril/qian/raw_json/50445.json
50446.sol,0,0,1,0,35.85,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50446.json
50447.sol,0,0,1,0,4.85,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50447.json
50449.sol,0,0,0,0,5.81,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50449.json
50550.sol,0,0,0,0,7.01,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50550.json
50551.sol,0,0,1,0,4.81,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50551.json
50553.sol,0,0,1,0,63.79,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50553.json
50554.sol,0,0,1,0,6.56,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50554.json
50555.sol,0,0,1,0,5.9,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50555.json
50557.sol,0,0,1,0,7.44,OK,0.4.25,0,0,2,0,results/mythril/qian/raw_json/50557.json
50558.sol,0,0,0,0,12.07,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50558.json
50559.sol,0,0,0,0,4.6,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50559.json
50660.sol,1,0,0,1,12.66,OK,0.4.25,4,0,0,1,results/mythril/qian/raw_json/50660.json
50661.sol,0,0,0,0,15.15,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50661.json
50662.sol,1,0,0,0,48.87,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/50662.json
50663.sol,0,0,1,0,28.87,OK,0.4.25,0,0,4,0,results/mythril/qian/raw_json/50663.json
50664.sol,0,0,1,0,17.63,OK,0.4.25,0,0,6,0,results/mythril/qian/raw_json/50664.json
50665.sol,0,0,1,0,9.3,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50665.json
50666.sol,0,0,1,0,24.43,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50666.json
50668.sol,0,0,1,0,31.54,OK,0.4.25,0,0,5,0,results/mythril/qian/raw_json/50668.json
50669.sol,0,0,1,0,9.16,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50669.json
50770.sol,0,0,0,0,4.61,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50770.json
50771.sol,1,0,0,1,13.89,OK,0.4.25,4,0,0,1,results/mythril/qian/raw_json/50771.json
50773.sol,0,0,1,0,110.63,OK,0.4.25,0,0,4,0,results/mythril/qian/raw_json/50773.json
50774.sol,1,0,0,0,32.15,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/50774.json
50775.sol,0,0,0,0,5.86,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50775.json
50776.sol,1,0,0,0,307.08,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/50776.json
50777.sol,0,0,1,0,4.89,OK,0.4.25,0,0,2,0,results/mythril/qian/raw_json/50777.json
50778.sol,0,0,0,1,131.14,OK,0.4.25,0,0,0,1,results/mythril/qian/raw_json/50778.json
50779.sol,1,0,0,0,304.29,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/50779.json
50780.sol,1,0,0,0,303.91,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/50780.json
50781.sol,0,0,0,0,7.69,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50781.json
50782.sol,1,0,0,0,53.09,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/50782.json
50783.sol,1,0,0,0,84.13,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/50783.json
50784.sol,0,0,1,0,12.72,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50784.json
50785.sol,0,0,1,0,14.65,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50785.json
50786.sol,1,0,0,1,50.9,OK,0.4.25,4,0,0,1,results/mythril/qian/raw_json/50786.json
50787.sol,0,0,0,0,5.03,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50787.json
50788.sol,1,0,0,0,44.71,OK,0.4.25,4,0,0,0,results/mythril/qian/raw_json/50788.json
50789.sol,0,0,0,0,5.23,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50789.json
50791.sol,1,0,0,0,21.67,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/50791.json
50792.sol,1,0,0,0,27.59,OK,0.4.25,3,0,0,0,results/mythril/qian/raw_json/50792.json
50793.sol,0,0,0,0,21.39,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50793.json
50794.sol,0,0,0,0,6.04,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/50794.json
50795.sol,0,0,1,0,23.28,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/50795.json
50798.sol,1,0,0,0,57.11,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/50798.json
50799.sol,0,1,0,0,8.92,OK,0.4.25,0,1,0,0,results/mythril/qian/raw_json/50799.json
5132.sol,0,0,1,0,4.8,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/5132.json
5142.sol,0,0,1,0,11.16,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/5142.json
5143.sol,0,0,1,0,4.57,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/5143.json
5164.sol,0,0,0,0,3.96,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/5164.json
5259.sol,0,0,1,0,4.66,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/5259.json
5339.sol,0,0,1,0,4.62,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/5339.json
538.sol,0,0,0,0,3.66,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/538.json
5629.sol,1,0,0,0,25.55,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/5629.json
578.sol,0,0,1,0,4.91,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/578.json
5934.sol,0,0,1,0,4.14,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/5934.json
595.sol,0,0,1,0,5.33,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/595.json
5975.sol,0,0,0,0,4.29,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/5975.json
6149.sol,0,1,0,0,5.27,OK,0.4.25,0,1,0,0,results/mythril/qian/raw_json/6149.json
6192.sol,0,0,0,1,7.14,OK,0.4.25,0,0,0,1,results/mythril/qian/raw_json/6192.json
6199.sol,0,1,0,0,317.15,OK,0.4.25,0,3,0,0,results/mythril/qian/raw_json/6199.json
6220.sol,0,0,0,0,5.5,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/6220.json
625.sol,0,0,1,0,5.4,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/625.json
626.sol,0,0,1,0,5.51,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/626.json
6272.sol,0,0,0,0,11.95,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/6272.json
6348.sol,0,0,0,0,4.55,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/6348.json
6369.sol,0,0,0,0,56.99,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/6369.json
649.sol,0,0,1,0,10.42,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/649.json
650.sol,0,0,1,0,4.21,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/650.json
6534.sol,0,0,1,0,6.56,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/6534.json
6578.sol,0,0,1,0,12.98,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/6578.json
6603.sol,1,0,0,0,42.2,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/6603.json
6606.sol,0,0,0,0,4.27,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/6606.json
666.sol,0,0,0,0,6.22,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/666.json
6929.sol,0,0,1,0,4.71,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/6929.json
711.sol,0,1,0,0,8.08,OK,0.4.25,0,2,0,0,results/mythril/qian/raw_json/711.json
7134.sol,0,0,0,0,3.41,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/7134.json
7330.sol,0,0,1,0,7.15,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/7330.json
737.sol,0,0,1,0,4.63,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/737.json
738.sol,0,0,0,0,5.8,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/738.json
739.sol,0,0,1,0,12.59,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/739.json
740.sol,0,0,1,0,5.33,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/740.json
7419.sol,0,0,0,0,4.94,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/7419.json
7570.sol,0,0,1,0,4.14,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/7570.json
7593.sol,0,0,1,0,5.11,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/7593.json
797.sol,0,0,0,0,3.88,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/797.json
798.sol,0,1,1,0,8.19,OK,0.4.25,0,1,1,0,results/mythril/qian/raw_json/798.json
8025.sol,0,0,0,0,4.68,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/8025.json
8026.sol,0,0,1,0,4.45,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/8026.json
8099.sol,0,0,0,0,29.16,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/8099.json
8141.sol,0,0,0,0,3.84,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/8141.json
8342.sol,0,0,0,0,4.23,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/8342.json
84.sol,0,0,0,0,3.42,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/84.json
8606.sol,0,1,0,0,8.16,OK,0.4.25,0,1,0,0,results/mythril/qian/raw_json/8606.json
8826.sol,0,0,1,0,4.8,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/8826.json
883.sol,0,0,0,0,3.38,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/883.json
8872.sol,1,0,0,0,33.52,OK,0.4.25,1,0,0,0,results/mythril/qian/raw_json/8872.json
911.sol,0,0,0,0,3.46,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/911.json
9208.sol,0,1,1,0,6.85,OK,0.4.25,0,1,1,0,results/mythril/qian/raw_json/9208.json
9230.sol,0,0,0,0,5.7,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/9230.json
9377.sol,0,0,1,0,7.07,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/9377.json
9379.sol,0,0,1,0,4.73,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/9379.json
9428.sol,0,0,1,0,3.85,OK,0.4.25,0,0,1,0,results/mythril/qian/raw_json/9428.json
948.sol,0,1,0,0,4.09,OK,0.4.25,0,1,0,0,results/mythril/qian/raw_json/948.json
9560.sol,0,0,0,0,5.07,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/9560.json
9654.sol,0,0,0,0,3.56,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/9654.json
9820.sol,0,0,0,0,3.59,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/9820.json
9850.sol,0,1,0,0,6.41,OK,0.4.25,0,2,0,0,results/mythril/qian/raw_json/9850.json
9918.sol,0,0,0,0,3.23,OK,0.4.25,0,0,0,0,results/mythril/qian/raw_json/9918.json
